train_loss,train_f1,test_loss,test_f1
0.0748813094934535,0.1247400342533269,0.1419875955330991,0.1555163922020303
0.0484684308264231,0.2871033861319335,0.1392918856947964,0.213376722901357
0.0432001525570779,0.3350495721599719,0.1344286882060339,0.2292318737006813
0.0414544528915371,0.3680338426459525,0.1430761414664185,0.2026277466479315
0.0393907576165055,0.3892993036210517,0.1420988230690406,0.2125976953309965
0.0377472094274572,0.404324285928162,0.1508920963076044,0.1891988190982266
0.0373071523054557,0.4183614310659014,0.1454649016121837,0.1993419383118956
0.0355119987307318,0.4336390739577371,0.1449587687246524,0.2032808781508584
0.0351475276840106,0.4411674913972029,0.1539048782529489,0.2048362601060569
0.0342044771444225,0.4512314446151664,0.1547192468125129,0.2001154785833043
0.0340084428509737,0.4577720685872628,0.1531024731208231,0.2030266656867404
0.0333618820247012,0.4659719194405274,0.156683250124395,0.2017319274155719
0.0330300866208117,0.4742934455383781,0.1598506420154437,0.1942084338042326
0.0322304505165724,0.4849846332918897,0.1533387060570196,0.1952422344978074
0.0314834499616325,0.4886541578003672,0.1539750876038616,0.2064016241622465
