train_loss,train_f1
0.07692969954199433,0.2539172332471542
0.04463507747004021,0.4587412866610734
0.03822993268899086,0.5232745495578087
0.03453402620653778,0.5665889938517171
0.03186076483990205,0.5960173948659611
0.029629495737966933,0.6203908267741468
0.02847023836975057,0.6369862765693309
0.027326908233968408,0.65274774985246
0.02638474820437814,0.6639779539483328
0.025369797624236128,0.6736948702664249
0.024331382879621836,0.6849492458273087
0.023875831012405042,0.6934806021957854
0.02336015044487181,0.7023066441677522
0.022642464604618336,0.7088653030784103
0.022061618090936635,0.7157291492331566
