train_loss,train_f1,test_loss,test_f1
0.0719770464532915,0.4070148750123842,0.0270423764295722,0.6775054000479719
0.0206500531787493,0.7324615943637438,0.019763126974138,0.7556425892060525
0.0159029932584213,0.7882799214943964,0.0171047845788146,0.779252610587022
0.0136823580795501,0.8169543425396826,0.0155747733390938,0.8110551457964008
0.0125263921921304,0.8340697093657399,0.0144694887663324,0.8120948934870309
0.011552590827119,0.8481169447491808,0.0137289303340517,0.8072165048474549
0.010551908657974,0.8586567294224311,0.0130909657989119,0.8378294825146566
0.0100672224555815,0.8684559428784231,0.012924934469749,0.8460727426891373
0.0095904853100373,0.8761941706242168,0.0127268922863259,0.8514940133627066
0.0090259801672306,0.8830392112795347,0.0124090900860688,0.8437843742197983
0.0086372571953368,0.8883202798769994,0.0122883575260351,0.8449855905605739
0.0081320072233286,0.8951844815535753,0.0122658452391144,0.8589215478602121
0.0077636674327238,0.9002945321614171,0.0125778277882269,0.8675933414766748
0.0074288372512434,0.9049380488259836,0.0128977719523953,0.8701846904649955
0.0074289704282631,0.9068730525937696,0.0124822352189551,0.8651559199781701
