train_loss,train_f1,test_loss,test_f1
0.038815622500348,0.5726255316791824,0.0296251312829554,0.4802974848102089
0.016139024474512,0.787202430636321,0.0265685594640672,0.5199150241939651
0.0132900116745641,0.8235441303489969,0.0271463049575686,0.5434828976143159
0.0116090859121595,0.8449539300187842,0.0269356640055775,0.5569341427451441
0.0105968128134489,0.8596156372301503,0.0308535248041152,0.5294445431640441
0.0098602071248269,0.8695026608333591,0.0263909990899264,0.495115045170294
0.0095004366980604,0.8743531251536456,0.0311472904868423,0.5895402170262795
0.0088709892486517,0.8844994201810313,0.0310815572738647,0.5906112285706092
0.0085220032831922,0.8886924678051941,0.0313400002196431,0.558711375770381
0.0083412669295868,0.8928736077015734,0.0373469274491071,0.5714656494989405
0.0077568746470727,0.9003344348478237,0.0365500673651695,0.5885591838428053
0.0075876600092599,0.903380767972447,0.0337871694937348,0.5779942477695355
0.007305156412222,0.907309330197693,0.0338748395442962,0.5591354430684506
0.0072345104438919,0.9098605012364488,0.0387814743444323,0.5782339481746332
0.0068366337542906,0.9150496711450632,0.0411137314513325,0.5801633989055043
