train_loss,train_f1,test_loss,test_f1
0.0872905125813111,0.2982994650714881,0.0500822548280682,0.203706051260879
0.0302135154150714,0.6306830161510629,0.0440170782242427,0.2816104361347607
0.023841013309763,0.7050488387336635,0.0449388810482464,0.3096193331779576
0.020687971330179,0.7410115697384111,0.0443625428893587,0.3129031184263947
0.0185891679550356,0.7663856238542419,0.0464817154825779,0.3418457068970763
0.0171391403019768,0.7832482063672986,0.0497519962097469,0.3481787288903047
0.0157099263808075,0.7999126774061596,0.050494042339555,0.3502642241709212
0.0147250948147902,0.8119077757739058,0.0523127856288562,0.3399152214808899
0.0142509941680953,0.8214171823139521,0.0569481217024619,0.3348407408400502
0.0133597682069676,0.8304971346922412,0.0553427682372561,0.343423002613735
0.0128264210666207,0.8377654517945919,0.0553762699363001,0.3219332387399943
0.0124171692413984,0.8442055473817616,0.0581798053166845,0.3235178052245862
0.0119029826796881,0.849959349804487,0.0599234290747788,0.3317934719281901
0.0113907299257797,0.8544352692602157,0.0621103711360902,0.3209650078435025
0.0110442118043929,0.8605874971336136,0.0634240210709864,0.310901920630107
