train_loss,train_f1,test_loss,test_f1
0.0945107785529036,0.2013386955927571,0.0479872493367446,0.1116696896708853
0.0433053649796903,0.4771231811448974,0.0412880272457474,0.1619973923781079
0.0339731514053065,0.5672109344404066,0.0400243866208352,0.1773428403294517
0.0290072507781019,0.6113148243100436,0.039458615411269,0.1808778864867294
0.0264161079689734,0.6402644709134703,0.0397004108679922,0.1826220533245916
0.0245222806751743,0.6617487072384554,0.0395967164321949,0.1825159188966008
0.022874567088895,0.6788556742488024,0.0402697279657188,0.1823190974775292
0.0216779192552984,0.6943023426036187,0.0405344739556312,0.1985431311285241
0.0204800227185404,0.7081309308499328,0.0410108809408388,0.1785448947668345
0.019500814822801,0.7202251762011953,0.043090069176335,0.1813057709165861
0.0189083391384964,0.7282972085146228,0.0430037391028906,0.1840662313191535
0.0183919113407398,0.7352861228231371,0.0435578874067256,0.1772440279195579
0.0174980688671176,0.7447736298388593,0.0431912219838092,0.1759628630750266
0.0169898831272765,0.7498762520866714,0.0453882784043487,0.1815789987832667
0.0164483083551553,0.7563350688134154,0.0458636319166735,0.17073814339679
