train_loss,train_f1,test_loss,test_f1
0.0778891514115481,0.3964819508536152,0.0260593817945112,0.5365072199583942
0.0221483459235425,0.7355071437414066,0.0218694466084503,0.6161463334637738
0.0172743366721139,0.7935640610007311,0.0218948826291843,0.635863963030891
0.0151916526313674,0.8220741283795054,0.0210255097042311,0.6447261404171258
0.0135483360349267,0.8407186170830669,0.02095673973427,0.6657861267862161
0.0125151720473374,0.8550940693985639,0.0216519548966173,0.6669917017845397
0.0116653612747696,0.8667445723682153,0.021284746234877,0.6799020620157274
0.0109951030684073,0.8750088882809833,0.0213541320051279,0.6735490054977415
0.010175183572362,0.8850536018738631,0.0225257405586409,0.6684520669734941
0.0096015657185263,0.8908565466349458,0.0239104588369005,0.6866141254717378
0.0092784467648391,0.8960151717949648,0.0244478567977223,0.6670829581704146
0.0088598591827974,0.9011807837280068,0.0246644916764476,0.678892890941668
0.0084801001273912,0.905615681761331,0.0271623005371606,0.6616541299540548
0.0082708122735517,0.909703301698242,0.0294365370482729,0.6444697043247579
0.0079755267872969,0.913452796398968,0.0263058826033222,0.6713661649915283
