train_loss,train_f1,test_loss,test_f1
0.0952344911040351,0.1015939812720198,0.1055346498051165,0.272036789906635
0.0518761966925333,0.2905517370066465,0.0827314676571858,0.3496171172794289
0.0395847863716652,0.4003401417836337,0.0745168561899216,0.4093356018307681
0.0338943599270593,0.4596536725781937,0.0741482015200121,0.4281169856210553
0.0302408508359578,0.4965239578153724,0.0786504857938423,0.4754839860164209
0.028517952288325,0.5200415935195473,0.0796878206140341,0.4884569295114319
0.0270622994032783,0.5414009116547706,0.0803085123406392,0.4741253051654915
0.0251853868074069,0.5588198804192408,0.0821834387042997,0.4748579914322829
0.0244681983638335,0.5716526384862194,0.0814708837908562,0.4820408012307809
0.023322157561779,0.588338485125468,0.0836104034472291,0.4837540809976274
0.0223916314813328,0.5977096278891394,0.0907252891064618,0.5225775523587
0.0214866751476245,0.6105535517173484,0.0895376259989084,0.529959966773417
0.0208119563650247,0.6204071970839584,0.0915016301231592,0.5149848421859344
0.0203967958323991,0.6246121631658484,0.0903902919817936,0.5165938183094414
0.0194369116826876,0.6377681047432558,0.0970885688409998,0.5305664132159857
