train_loss,train_f1
0.05272740097369011,0.4656940753790138
0.032304136974189136,0.5784102581884524
0.0297906124723301,0.6003589288844762
0.028192422422372878,0.6163690150633722
0.027445019248162127,0.6271818292692192
0.026384796002082166,0.6354257459946289
0.025646498896760853,0.6407783372896649
0.025075875194088368,0.6465224103498304
0.024540918347136433,0.6516309071373388
0.024137185920170084,0.6548017021244339
0.02372812963705467,0.6582867816770291
0.023320796501633063,0.661676437740606
0.022903401590945227,0.6643699395968895
0.022508277203432646,0.6674902166447018
0.02222733246285521,0.6701482783588208
