train_loss,train_f1,test_loss,test_f1
0.1037230609741104,0.1848714261175821,0.0462732864543795,0.1923878888488099
0.0488039317307752,0.362142395826991,0.0428932607173919,0.1997083775807947
0.0444539723142223,0.40408816205123,0.0412930967286229,0.2262071980636233
0.042458414058525,0.4246130553204569,0.0417693750932812,0.2158197287744765
0.0405810697319475,0.4439865356467099,0.0420868461951613,0.2128688311766969
0.0394032224587252,0.4589147385513639,0.0422336887568235,0.2054682710974102
0.0380152277300291,0.4711643522049141,0.0427925381809473,0.1936224533456841
0.0378620164877002,0.4743641637479382,0.0423848200589418,0.1976804925342938
0.0367097123192385,0.4865731226462021,0.0432643387466669,0.2120698801828912
0.036122032360929,0.4944565767086548,0.0428291810676455,0.1993558742224375
0.035683157431157,0.500349164568977,0.0429753884673118,0.2060903904397017
0.0346468388560389,0.5085815964930754,0.0439997287467122,0.2017603732122022
0.0342893906301303,0.5122696593167604,0.0442105671390891,0.1854044755017482
0.033854933837593,0.5170863659391192,0.0450808824971318,0.1970644286579998
0.0333316400685847,0.5248002973936345,0.0448529031127691,0.2041891536753465
