train_loss,train_f1,test_loss,test_f1
0.0547484140285016,0.4907857560763149,0.0212979875826116,0.5243444292881236
0.0192025805966869,0.7745608860396705,0.0172933966146204,0.5897232604085294
0.0153764172404628,0.8225047235355415,0.0163720972868132,0.6496668778834799
0.0133635530770306,0.8475038160808297,0.0164696699136803,0.653674249995037
0.0119879353598863,0.862476500396013,0.016164175435451,0.666664862375944
0.0111250551368222,0.8750778530778718,0.0161850320673065,0.6591168242726534
0.0102481965769572,0.8829491506818528,0.01680977673045,0.6719855755047764
0.0098038914227107,0.8908611046166337,0.0170289231945985,0.6775048722947768
0.0093285623999678,0.8965524549127382,0.0173432586457708,0.6598631239713945
0.0088516258000977,0.902768773165018,0.0169727871483513,0.65357848035097
0.0084232569014988,0.90872013039114,0.0188576179026658,0.6756646582572459
0.0081872529181685,0.912285664891015,0.019278579865229,0.6752961010875789
0.007823158897674,0.9173181886203056,0.0195993392021748,0.6758361416208248
0.0074718416204454,0.9207150916416011,0.0199064044040981,0.6751126123941324
0.007265421240968,0.9245121881644826,0.0196818713227222,0.663498484224746
