train_loss,train_f1,test_loss,test_f1
0.0887541014435357,0.1436404573256821,0.1237260044153247,0.3708973821079846
0.0484989674011878,0.3531086312696915,0.1127712046461446,0.4283551437994726
0.0425108561681937,0.4180368967912365,0.1069047913487468,0.4591693542923098
0.0396331957504243,0.4534689151985718,0.1016039188951253,0.4579524165011654
0.0376823292921287,0.4771067960103142,0.1028601519231285,0.4549609336317847
0.035931286876154,0.4956728304380058,0.1070512500192437,0.4544306496664946
0.0347428928830963,0.5106829429307242,0.0991935189813375,0.4591010993244606
0.0337797672011435,0.5225428635264029,0.1010363883738006,0.453332658570263
0.0326563735901318,0.5352121803586789,0.0993451877097998,0.4489349854818764
0.0320032149510505,0.5433648576770956,0.1038367456889578,0.4603261401974801
0.0313410738408745,0.5527300933615393,0.0996402109307902,0.456199176665071
0.0310428036228182,0.559546332562843,0.108217460475862,0.4566385069719477
0.03016638382481,0.5656371874100243,0.1032080737341727,0.4560351173617887
0.029753573705074,0.5743699909784576,0.0996639642066189,0.4688673471717033
0.0294199706198244,0.5778572892727764,0.1043525345889585,0.4551968181333958
