train_loss,train_f1,test_loss,test_f1
0.1183671217459796,0.1359834850925343,0.0515164650257742,0.1490840734442746
0.0554291493622946,0.3740944641764762,0.0457101704781515,0.1864790552402248
0.0465877577531449,0.4501316849994734,0.044934879825042,0.1871732262865784
0.0424830085616493,0.4900806128384643,0.0452543160829104,0.181534321677084
0.040241324817729,0.5166602288378707,0.0450886091576856,0.1854313670953624
0.0381959341455508,0.5395512718740383,0.0455974908709003,0.1770760439438792
0.0366440634335995,0.5575879938914867,0.0459449024576889,0.1759265881903196
0.0350589767613765,0.5733314813173715,0.0455085838115529,0.1810204520079979
0.0347009638427011,0.5822184396906923,0.0468106359700884,0.1762056990210742
0.0330309871734848,0.5960412705578957,0.0477085496184595,0.1822632518463085
0.0322532478243916,0.6053509085277965,0.0468902318624028,0.1784146207513969
0.0314634598448767,0.615189569866422,0.048337393783425,0.1802861465821986
0.0310887374619299,0.6223647845942228,0.0479989129592452,0.1807637823759131
0.0299559038510198,0.6318593036333473,0.0469544017850829,0.1776462817406544
0.0297322135051801,0.6365475271828792,0.0483341708517911,0.1747288038700245
