train_loss,train_f1,test_loss,test_f1
0.0672255615064084,0.2770195492782201,0.0376812687350644,0.1122538663200218
0.0454521761052232,0.3944860043791422,0.0348009144266446,0.1207157398285716
0.042518121151483,0.4247291373634358,0.0346482363012101,0.1238915876360288
0.0409765348367253,0.4452026486027048,0.0331466454598638,0.1373005015462909
0.0395961982025016,0.4595097249739688,0.0332429628405306,0.133783024908086
0.0386280957939947,0.4694658393047661,0.0355739808744854,0.1180347543324416
0.0376393051977446,0.4808567692969901,0.0347071372800403,0.1223025105668486
0.0364940200770946,0.4910348605024737,0.0338337615960174,0.1308604621889236
0.0357947579365309,0.498820384918363,0.0348343737423419,0.1233406755862527
0.0355459766458556,0.5043323077720988,0.0351608759827084,0.118999495362824
0.0348980615716544,0.510769696928268,0.0347036719322204,0.1203287631268268
0.0344570209029167,0.517711087872326,0.0356090221967962,0.1167624693888659
0.033785833508585,0.5228076228825559,0.0343767267962296,0.1278861457143122
0.0333677707171934,0.5272358097832806,0.0356411822140216,0.1180276296266388
0.032946157848583,0.5312663099262165,0.0355648332171969,0.1180643247033397
