train_loss,train_f1,test_loss,test_f1
0.0482678787929839,0.4947056782114234,0.0282184217563446,0.4709234476947281
0.0175556180944764,0.7637694854503762,0.0270692653515759,0.5312832109837341
0.013986773979605,0.8120741969030247,0.0306851128664086,0.5374926181339198
0.0122450103257831,0.8379551459993929,0.0312210907611776,0.5444610389604092
0.0113203326404388,0.8541840735227337,0.0336546175839269,0.5299336868919569
0.010296708708874,0.8664985029868831,0.0361077110556995,0.5331560848508258
0.0096441560941993,0.8753523209037455,0.0402980749221409,0.5005664264462346
0.0091274765981851,0.8820810743123938,0.0355126957463867,0.5504224448919102
0.0086209943172472,0.890026203797803,0.0423038941534126,0.5244262560551189
0.0083576139866521,0.8930102634533315,0.0441906116902828,0.525432897049168
0.0080032909536538,0.8992756327986504,0.0463460357311893,0.5163803409703879
0.0076528605924134,0.90315208470262,0.046104544225861,0.5201364182165477
0.0075646653381715,0.9059231022172431,0.0452111570493263,0.5261888766391718
0.0070077454310988,0.912927395229536,0.0498561252127675,0.5043130362203213
0.006897916622999,0.9153929178012168,0.0503018618944813,0.5318996416319595
