train_loss,train_f1,test_loss,test_f1
0.0613136211087229,0.3393817203664926,0.0460311473924608,0.6807618403695971
0.0204201644616657,0.6665902704806521,0.0358238649145465,0.7614078530515678
0.0164584609183941,0.7227282389088824,0.0326570600294435,0.7892039058926245
0.0145785765947295,0.7523579020512788,0.0342894019471986,0.7999005817019839
0.0132229403670496,0.7729027391114354,0.0325457559393666,0.8072718612270954
0.0120079019561052,0.7902206129716841,0.0356552684592587,0.8089621037950514
0.0114804200317001,0.8002472262222303,0.0338984000035256,0.8132542887129928
0.0106462519648326,0.8137385744024478,0.0343904791753797,0.8158584094800245
0.0101316731027399,0.8247014218875924,0.032118707483292,0.8217865518536551
0.0098047271618135,0.832761343793532,0.032120487075357,0.8221101289028029
0.0091650884089582,0.8406598741193249,0.0336868449047532,0.8209551364739738
0.0089051090310624,0.8440108583889757,0.0400034786663322,0.8109108365260855
0.0083373671879807,0.8530308379064183,0.0379967722299035,0.8173336763216231
0.0081033919708682,0.8584304793711569,0.0373550258124264,0.8238809811410094
0.0078255545327024,0.8624632469025934,0.0411663738273757,0.8128532051219363
