train_loss,train_f1,test_loss,test_f1
0.0521058145337043,0.5285394698491962,0.0228114364315466,0.5180814816614222
0.0186427766451728,0.7859031644606632,0.0199929106225869,0.59549044468789
0.0149480732706113,0.8268277479270357,0.0195790140664783,0.6099953967024754
0.0130522496772319,0.8493491311962712,0.0201165299332732,0.6364830760595924
0.0118447857316294,0.86434122571113,0.0200432771495704,0.6345719486598694
0.0109448845713857,0.8749563247289359,0.0206197315409522,0.6330194411773943
0.0101232212603192,0.885159438208101,0.0200858624684142,0.6406672135981148
0.0095306373032775,0.8923697549635629,0.0212249292686967,0.660483187285693
0.009363506843755,0.8966000032698301,0.0207380865829001,0.6532848035317095
0.0087278919826895,0.9047622319046452,0.0215065880871281,0.6538406584877999
0.0084378803042163,0.907449271277092,0.0238534999642007,0.6498575729695769
0.0080074757779702,0.9124429778862116,0.024310179953945,0.6647859764704699
0.0077449996642698,0.918187096227414,0.0236054128678194,0.6622044536542575
0.007458569921912,0.9211890711436538,0.0258749084193901,0.655001789780052
0.0072277549142072,0.9243761991673088,0.0249557988477292,0.658736699582018
