train_loss,train_f1,test_loss,test_f1
0.0833862527734354,0.1793691059142821,0.0469827651977539,0.1422333959709567
0.049197312226813,0.3771615939373515,0.0442360788583755,0.157166000123787
0.0432554897705191,0.4409307163207718,0.0444698189111316,0.1629606827141981
0.04023257361823,0.4757921822326308,0.0447348831769298,0.16723761432257
0.0379405575578934,0.5006766026251496,0.044357949100873,0.1703241447842318
0.0362065576977635,0.520354458739509,0.0447885792921571,0.1704557689571044
0.0350582430737191,0.5345876435703808,0.0456283004844889,0.1628023291295802
0.0337395698900677,0.5496864505579243,0.0457945067216368,0.1553179494723023
0.0331759146385286,0.5590610415130254,0.0462577855762313,0.1638059661535855
0.0321161829964502,0.5712684961947496,0.0483756630736238,0.155476391980476
0.0312676845990905,0.5802390945094761,0.0475420224315979,0.1593800136631926
0.0308891753597479,0.5886400926009372,0.0515607148408889,0.1498729044690936
0.0301448821599938,0.5961929986397252,0.0486342587015208,0.1570503145270212
0.0297658690780793,0.6017044212299405,0.0484521481044152,0.1513287529794907
0.0291054393743213,0.6086339790002891,0.0491067854797138,0.1490172071901727
