train_loss,train_f1,test_loss,test_f1
0.0535229675300843,0.5063345796496618,0.0256998915421335,0.4387752813545668
0.0177360626540779,0.7672049968156757,0.0238107558535902,0.5053960373552517
0.0141172321102648,0.8118186971054128,0.0246009759997066,0.4984711613311736
0.0123483849925633,0.8375727687622263,0.0236883324227835,0.4929295192312672
0.0112512698001621,0.8510826923693056,0.0236730301066448,0.5399071032864571
0.0102968284227091,0.8647354226962102,0.0251271226688435,0.4920902953912505
0.0098185494096599,0.8727346502527377,0.0255624324475464,0.5403479749963082
0.0091550385597641,0.8824679360197092,0.0258919826071513,0.5291971047521802
0.0087514136213502,0.8877840934254979,0.0271678440468875,0.5370844662092535
0.0083678797848192,0.8935599005636696,0.0275366255327274,0.5558832518883433
0.0080078936394162,0.8988341581946837,0.0277007755480314,0.5467771110645084
0.0076682212134284,0.902835059535919,0.0310149204574133,0.5533557625400198
0.007300763536109,0.9091049930917235,0.0288216721658643,0.54356010153169
0.0072896195207683,0.909433357347302,0.0305118534321847,0.5631894621765188
0.0069532832597433,0.9160880658272385,0.0336845631858235,0.5556845044678633
