train_loss,train_f1,test_loss,test_f1
0.0973035871553575,0.1855855195062902,0.0469426534877255,0.1508819034228038
0.0520642803747701,0.4042724919048134,0.0440111247629954,0.1654391376459138
0.0452013811781634,0.4698515745826046,0.0432376005397788,0.1699810791640561
0.041691542842746,0.5067662800091806,0.0427963659167289,0.1756973310556046
0.0391980576516073,0.5338750881508948,0.0436411731844318,0.1654835580355224
0.0376029883770734,0.5507600363013994,0.0436395344741899,0.1633108360704232
0.0361602864174564,0.5690917548344793,0.043917024700806,0.1633354122557367
0.0348693850843102,0.5821657775176423,0.0440044381238263,0.1715070451849834
0.03385815568833,0.5926345191605187,0.044494986502004,0.1621819093460813
0.0326774674013572,0.6056089139227818,0.045457500000966,0.1633492403359128
0.0321312115104162,0.613050997224362,0.0451090721541951,0.1617597017609326
0.0312734038791193,0.6212248762103947,0.0453634100548666,0.1681600483283103
0.030479837460695,0.628236856909099,0.0456013352578056,0.1630422973283889
0.0301428975266011,0.6353088228762889,0.0451040811322886,0.1623308372156526
0.0294915839742987,0.6434408536297224,0.0462747910220561,0.1532206451178494
