train_loss,train_f1,test_loss,test_f1
0.0746205067910014,0.2750201726446556,0.0558373350650072,0.1430204626103574
0.0387706223619968,0.5160661944465395,0.054498927667737,0.1919993629578155
0.0309307673387036,0.5888907895833311,0.0563417728990316,0.1815999443186153
0.0278674465877817,0.6247116499627803,0.0586020443588495,0.2069109107734399
0.0252537758225963,0.6488423333071663,0.059031288139522,0.221948542099511
0.0235837898599148,0.6688147202033405,0.0608841348439455,0.2356045763892174
0.0221909327028263,0.6834743076264883,0.0670456532388925,0.2347105537837907
0.0211326699415734,0.6984868266149888,0.0647475523874163,0.2294382774334178
0.0203787751020989,0.7077165792084125,0.0698456149548292,0.2418224153329866
0.0197378519288073,0.7134476673557713,0.0698414500802755,0.23561641486505
0.0185141823151045,0.7250765406975861,0.0714159999042749,0.2358774282142071
0.0180753079544741,0.7317728964181005,0.0732730124145746,0.2237976918933165
0.017809907901889,0.7379915708933844,0.0740191284567117,0.2462286006846499
0.0171323892721366,0.7456590300436655,0.0742649957537651,0.2347622502329827
0.0168470591297015,0.7508265505356456,0.0766301117837429,0.2340236003882337
