train_loss,train_f1,test_loss,test_f1
0.0811036865533725,0.2530462726628931,0.0456606232348764,0.18381671992989
0.0496388675616606,0.4012983724197367,0.0443158194161298,0.1807900354435431
0.0454130186355407,0.4368088663671012,0.0436724949824182,0.1857900168671622
0.0432718217237508,0.4594983517888347,0.0439458711955108,0.1861517765548514
0.0413538065388501,0.4751950104642488,0.0436944195575881,0.1891420715209158
0.0400797635631293,0.4906591258000067,0.0441308516943663,0.189855868063743
0.0391270381192145,0.5015585545251938,0.0444556510958232,0.1816319213421215
0.0381398144847378,0.512203698058616,0.0455117276951409,0.1718704348496308
0.0373028487858012,0.520044431636147,0.0456217806132739,0.171456962510288
0.0366301080659643,0.527017500444814,0.0462129700667502,0.1718681550036928
0.0357813989210782,0.5354206127319587,0.0470187920227385,0.171899526006468
0.0351866754416075,0.5422654972091795,0.0467172855543985,0.1716550724889461
0.0348477888293346,0.5483375684471402,0.0477480248204971,0.1683137405969905
0.0341227041908997,0.5532542581149228,0.0469995168805645,0.1793065099642586
0.0339301272217896,0.5560944753502908,0.0467925103413954,0.1707954892933903
