train_loss,train_f1
0.08149007969520225,0.19835282964711828
0.04399005613045196,0.41034527590550496
0.037783439804885396,0.4758045267734611
0.03427260075207862,0.5142894107407078
0.03226557366892136,0.5424410242278127
0.03048696404956715,0.5632869246497008
0.029076745021572627,0.5793495078528818
0.027980693148504484,0.5957101913695081
0.026912723863099786,0.6075418316139863
0.02608862437698195,0.6183469460527413
0.024947000173478354,0.6307666363038608
0.024464567641295096,0.6399090638110315
0.0238879499005161,0.6477882715654446
0.023401888631968574,0.6551663680873362
0.02304091215022824,0.6604816429350643
