train_loss,train_f1,test_loss,test_f1
0.050608998633143,0.4937907998802544,0.0420383056135554,0.3178617802628985
0.0174880750184556,0.7664761237257225,0.039309151764763,0.3313742656054484
0.0138853548688004,0.8152557532303918,0.0391177330166101,0.3320318068648643
0.0123053551445231,0.8393629973184321,0.0392645092583016,0.3197716188111938
0.0110619471554314,0.8549033958780471,0.0404150354626931,0.3276572403004005
0.0102105616085439,0.869475759385574,0.0414541426457856,0.3184985478518316
0.0094485806722689,0.8792470203181149,0.0431809023414787,0.3206706999020647
0.008873130578473,0.8855750921576939,0.0430903952372701,0.3107874398385028
0.0084826377270063,0.8931185298164108,0.0456880893754331,0.2985049826924547
0.008214108581077,0.8989532965452152,0.0461932775613508,0.3045728563844307
0.0077834827179493,0.9029979108226496,0.0481591812874141,0.3150291153061283
0.0074435079404946,0.9067745752745534,0.0493447406119421,0.3067416893794695
0.007194254762996,0.9122161651742232,0.0493201319324342,0.2931842572725598
0.006999449577489,0.9152042921706892,0.0541907672427202,0.3036108484883581
0.0067580562688602,0.9180519835708678,0.0538144788067591,0.3025073024597102
