train_loss,train_f1,test_loss,test_f1
0.0575259554205707,0.4534678080706736,0.0357023837665716,0.1775786001010638
0.0184212399919814,0.752429593021142,0.0342214941564533,0.1715675042314368
0.0148891753138923,0.8033140220451062,0.0352256335318088,0.1510069226180944
0.0130753285890262,0.8294787360997862,0.0354517884552478,0.1540009034008532
0.0117934677319208,0.8481628039878267,0.0355664143959681,0.1504808981662266
0.0107264576328136,0.8594576262737705,0.0353870213859611,0.1566501944835547
0.0102352588490966,0.8693799017671717,0.0361374542117118,0.1576622527017951
0.0095797495448394,0.8785739527013438,0.0367675758898258,0.148263379459295
0.0091494695450682,0.8830465368685357,0.0370607371959421,0.1579323654129683
0.008681729914706,0.8897033306502237,0.038080523825354,0.1376324705626841
0.0082333663600984,0.8961138108646747,0.0387726318505075,0.1442447284676865
0.00799062938793,0.900540084342021,0.0397172429495387,0.150071543264035
0.0075928445716849,0.9047017180079892,0.0405603510638078,0.135281044919224
0.0073816824533309,0.9086756289793472,0.0430106131566895,0.1375423349423057
0.0072378567740756,0.9113621431076006,0.0436347917550139,0.1425993561630343
