train_loss,train_f1,test_loss,test_f1
0.1023682973909551,0.2617213647730994,0.0609503626823425,0.686516281991319
0.0237174286882076,0.6638651772298483,0.0397270269558898,0.800726440528821
0.0171821811788252,0.7456349223421305,0.0417469076280083,0.8146880296233062
0.0148836201796715,0.7829354551473336,0.0412380099695708,0.8319593858664777
0.0133334474475939,0.8044126039198809,0.0394624151422509,0.843451143071575
0.0119814064855965,0.8224728515215673,0.0432141285522707,0.8390956450421192
0.0112134335177444,0.8362690525124761,0.0436868969617145,0.8351955097367209
0.0102784349540858,0.845805864784769,0.0386216332071593,0.851451467699585
0.009865726816987,0.8547541997973344,0.0439376074953803,0.8444723222710436
0.0093418811715378,0.8616635927923282,0.0443893978106124,0.846158521348537
0.0087229141539262,0.870314664600647,0.0477007253627691,0.8385180943959465
0.0084189136786794,0.8753381305194894,0.0518624353488641,0.8294361843875122
0.0080539548683443,0.880747484059437,0.044233459593462,0.8522818867861657
0.0077913563350551,0.8850340835718434,0.0465861077686505,0.8474149190333055
0.0074860978668314,0.8905029728826288,0.0528210920813892,0.836961690227702
