train_loss,train_f1,test_loss,test_f1
0.0485829072432137,0.5085723045880913,0.0211646443223292,0.7156188073747397
0.0188114153923657,0.7550700214615739,0.01568280668814,0.7944062382578965
0.0148678051634904,0.7997160759049919,0.0136274782887938,0.806405571655576
0.0129790949788219,0.8250791428108321,0.0125813198386278,0.832772209370349
0.0118100928883026,0.8431474523565579,0.0119444072155339,0.835651963675823
0.0108414615647816,0.8555982817436812,0.0115566562366739,0.8325291311946553
0.0102502505911241,0.8650219541888955,0.0115674292073421,0.8633590911743712
0.0098566069553231,0.8726380827617036,0.0114006001043815,0.87445368892321
0.0090661230018147,0.8807828316298817,0.0108420150966585,0.8666521644782598
0.0086863750891873,0.8872267704725946,0.0108852483831422,0.8774877220692083
0.0082013359736713,0.8926276171949388,0.0107000582436214,0.8706113630849426
0.0080456341192714,0.8962383591278377,0.0105903655657851,0.8680764255782037
0.007677865460127,0.9010092151286484,0.0105932094780824,0.8793357174514959
0.0073687125622074,0.905900201320814,0.0109226217471812,0.85737304837167
0.0071029212418582,0.9094144430527265,0.0107172399497658,0.8672284669991992
