train_loss,train_f1
0.06375210399692456,0.26022585808022003
0.046868665767942026,0.37829986011070266
0.043698612728275424,0.40934142962534464
0.04173903950618973,0.4276955150287599
0.04048698839585732,0.44243079294181525
0.03924396531692529,0.4536379908080869
0.03803864727459395,0.4659612649190399
0.0372457846753386,0.47392684148902986
0.03651618728604539,0.4826628219496922
0.03653232502675149,0.488510843624481
0.035447813045199755,0.4959058200133954
0.034683198895772864,0.5037016957340066
0.03455835188537797,0.5074971959524284
0.03432132830701161,0.5104790810356534
0.033851407930968185,0.5163091981196758
